-2.42	0.0628632
-2.41	0.0822052
-2.4	0.102584
-2.39	0.124019
-2.38	0.146536
-2.37	0.17016
-2.36	0.194922
-2.35	0.220854
-2.34	0.247996
-2.33	0.276389
-2.32	0.306079
-2.31	0.337119
-2.3	0.369567
-2.29	0.403488
-2.28	0.438955
-2.27	0.47605
-2.26	0.514865
-2.25	0.555502
-2.24	0.598078
-2.23	0.642725
-2.22	0.689595
-2.21	0.73886
-2.2	0.790719
-2.19	0.8454
-2.18	0.903173
-2.17	0.964351
-2.16	1.02931
-2.15	1.09849
-2.14	1.17243
-2.13	1.25179
-2.12	1.33738
-2.11	1.43025
-2.1	1.53171
-2.09	1.64353
-2.08	1.76806
-2.07	1.90863
-2.06	2.07012
-2.05	2.26007
-2.04	2.49114
-2.03	2.78703
-2.02	3.201
-2.01	3.90294
-2	29.6875
-1.99	3.9214
-1.98	3.23791
-1.97	2.8424
-1.96	2.56496
-1.95	2.35234
-1.94	2.18084
-1.93	2.0378
-1.92	1.91568
-1.91	1.80959
-1.9	1.71622
-1.89	1.63319
-1.88	1.55876
-1.87	1.4916
-1.86	1.43066
-1.85	1.37515
-1.84	1.32439
-1.83	1.27784
-1.82	1.23508
-1.81	1.19571
-1.8	1.15942
-1.79	1.12595
-1.78	1.09507
-1.77	1.06658
-1.76	1.0403
-1.75	1.01609
-1.74	0.993807
-1.73	0.973339
-1.72	0.954583
-1.71	0.937445
-1.7	0.921845
-1.69	0.907708
-1.68	0.89497
-1.67	0.883571
-1.66	0.87346
-1.65	0.864589
-1.64	0.856916
-1.63	0.850402
-1.62	0.845015
-1.61	0.840723
-1.6	0.8375
-1.59	0.835321
-1.58	0.834166
-1.57	0.834016
-1.56	0.834855
-1.55	0.836669
-1.54	0.839448
-1.53	0.843181
-1.52	0.847861
-1.51	0.853485
-1.5	0.860047
-1.49	0.867548
-1.48	0.875987
-1.47	0.885368
-1.46	0.895695
-1.45	0.906975
-1.44	0.919217
-1.43	0.932431
-1.42	0.946631
-1.41	0.961832
-1.4	0.978052
-1.39	0.995313
-1.38	1.01364
-1.37	1.03305
-1.36	1.05358
-1.35	1.07527
-1.34	1.09815
-1.33	1.12226
-1.32	1.14765
-1.31	1.17437
-1.3	1.20248
-1.29	1.23204
-1.28	1.26313
-1.27	1.29583
-1.26	1.33023
-1.25	1.36643
-1.24	1.40455
-1.23	1.44473
-1.22	1.4871
-1.21	1.53185
-1.2	1.57918
-1.19	1.6293
-1.18	1.6825
-1.17	1.73908
-1.16	1.79941
-1.15	1.86395
-1.14	1.93323
-1.13	2.00791
-1.12	2.0888
-1.11	2.17694
-1.1	2.27365
-1.09	2.38069
-1.08	2.50043
-1.07	2.63618
-1.06	2.79283
-1.05	2.97791
-1.04	3.20409
-1.03	3.49507
-1.02	3.9041
-1.01	4.60107
-1	30.3947
-0.99	4.60953
-0.98	3.92101
-0.97	3.52043
-0.96	3.2379
-0.95	3.02017
-0.94	2.84353
-0.93	2.69532
-0.92	2.568
-0.91	2.45669
-0.9	2.35807
-0.89	2.26977
-0.88	2.19003
-0.87	2.11753
-0.86	2.05124
-0.85	1.99033
-0.84	1.93415
-0.83	1.88216
-0.82	1.83391
-0.81	1.78903
-0.8	1.74721
-0.79	1.70817
-0.78	1.67169
-0.77	1.63756
-0.76	1.60562
-0.75	1.5757
-0.74	1.54769
-0.73	1.52146
-0.72	1.49691
-0.71	1.47394
-0.7	1.45247
-0.69	1.43244
-0.68	1.41376
-0.67	1.39639
-0.66	1.38028
-0.65	1.36536
-0.64	1.35161
-0.63	1.33898
-0.62	1.32744
-0.61	1.31696
-0.6	1.3075
-0.59	1.29906
-0.58	1.29159
-0.57	1.28509
-0.56	1.27954
-0.55	1.27492
-0.54	1.27123
-0.53	1.26845
-0.52	1.26657
-0.51	1.26559
-0.5	1.26551
-0.49	1.26632
-0.48	1.26803
-0.47	1.27063
-0.46	1.27413
-0.45	1.27854
-0.44	1.28386
-0.43	1.29011
-0.42	1.29729
-0.41	1.30542
-0.4	1.31452
-0.39	1.32462
-0.38	1.33572
-0.37	1.34786
-0.36	1.36107
-0.35	1.37537
-0.34	1.39082
-0.33	1.40744
-0.32	1.42528
-0.31	1.44439
-0.3	1.46484
-0.29	1.48668
-0.28	1.50999
-0.27	1.53485
-0.26	1.56134
-0.25	1.58958
-0.24	1.61966
-0.23	1.65174
-0.22	1.68595
-0.21	1.72247
-0.2	1.7615
-0.19	1.80326
-0.18	1.84801
-0.17	1.89608
-0.16	1.94783
-0.15	2.00372
-0.14	2.06426
-0.13	2.13012
-0.12	2.20213
-0.11	2.2813
-0.1	2.36896
-0.09	2.46687
-0.08	2.57739
-0.07	2.70384
-0.06	2.85109
-0.05	3.0267
-0.04	3.24331
-0.03	3.52463
-0.02	3.9239
-0.01	4.61102
-6.23078e-14	30.4067
0.01	4.59948
0.02	3.9008
0.03	3.48997
0.04	3.19708
0.05	2.96888
0.06	2.78166
0.07	2.62275
0.08	2.48462
0.09	2.36238
0.1	2.25271
0.11	2.15324
0.12	2.0622
0.13	1.97827
0.14	1.90042
0.15	1.82781
0.16	1.7598
0.17	1.69583
0.18	1.63546
0.19	1.57831
0.2	1.52406
0.21	1.47245
0.22	1.42322
0.23	1.37619
0.24	1.33118
0.25	1.28802
0.26	1.24659
0.27	1.20675
0.28	1.1684
0.29	1.13145
0.3	1.0958
0.31	1.06137
0.32	1.0281
0.33	0.995917
0.34	0.964762
0.35	0.934581
0.36	0.905325
0.37	0.876947
0.38	0.849405
0.39	0.822661
0.4	0.796678
0.41	0.771422
0.42	0.746864
0.43	0.722973
0.44	0.699722
0.45	0.677087
0.46	0.655044
0.47	0.63357
0.48	0.612645
0.49	0.59225
0.5	0.572365
0.51	0.552974
0.52	0.53406
0.53	0.515608
0.54	0.497603
0.55	0.480031
0.56	0.462879
0.57	0.446135
0.58	0.429787
0.59	0.413824
0.6	0.398234
0.61	0.383008
0.62	0.368136
0.63	0.353608
0.64	0.339417
0.65	0.325552
0.66	0.312007
0.67	0.298773
0.68	0.285843
0.69	0.27321
0.7	0.260867
0.71	0.248808
0.72	0.237025
0.73	0.225514
0.74	0.214268
0.75	0.203281
0.76	0.192549
0.77	0.182065
0.78	0.171826
0.79	0.161825
0.8	0.15206
0.81	0.142524
0.82	0.133214
0.83	0.124125
0.84	0.115253
0.85	0.106595
0.86	0.0981466
0.87	0.0899039
0.88	0.0818636
0.89	0.0740222
0.9	0.0663762
0.91	0.0589226
0.92	0.051658
0.93	0.0445795
0.94	0.037684
0.95	0.0309688
0.96	0.0244309
0.97	0.0180677
0.98	0.0118765
0.99	0.00585481
1	3.55665e-14	-nan
1.01	-0.00569031
1.02	-0.0112185
1.03	-0.0165869
1.04	-0.0217977
1.05	-0.0268531
1.06	-0.0317553
1.07	-0.0365063
1.08	-0.0411082
1.09	-0.0455629
1.1	-0.0498724
1.11	-0.0540386
1.12	-0.0580633
1.13	-0.0619483
1.14	-0.0656954
1.15	-0.0693062
1.16	-0.0727825
1.17	-0.0761258
1.18	-0.0793378
1.19	-0.0824201
1.2	-0.0853741
1.21	-0.0882014
1.22	-0.0909034
1.23	-0.0934815
1.24	-0.0959372
1.25	-0.0982718
1.26	-0.100487
1.27	-0.102583
1.28	-0.104563
1.29	-0.106426
1.3	-0.108175
1.31	-0.10981
1.32	-0.111333
1.33	-0.112745
1.34	-0.114048
1.35	-0.115241
1.36	-0.116326
1.37	-0.117305
1.38	-0.118179
1.39	-0.118948
1.4	-0.119613
1.41	-0.120176
1.42	-0.120637
1.43	-0.120997
1.44	-0.121258
1.45	-0.121421
1.46	-0.121485
1.47	-0.121452
1.48	-0.121324
1.49	-0.1211
1.5	-0.120782
1.51	-0.120371
1.52	-0.119867
1.53	-0.119271
1.54	-0.118583
1.55	-0.117806
1.56	-0.116939
1.57	-0.115984
1.58	-0.11494
1.59	-0.113809
1.6	-0.112592
1.61	-0.111288
1.62	-0.1099
1.63	-0.108427
1.64	-0.106871
1.65	-0.105231
1.66	-0.103508
1.67	-0.101704
1.68	-0.0998192
1.69	-0.0978534
1.7	-0.0958077
